"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Conservative_5"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"	"<greek>m</greek>"	"C<sub>f</sub>_x"	"C<sub>f</sub>_y"	"h"	"y<sup>+</sup>"	"<greek>m</greek><sub>t</sub>"
40	1.002022382047455e+00	-2.049035833209143e-03	9.854386979244407e-01	-2.251293291977342e-02	6.742508960480539e-02	2.482294695216229e+00	3.327640186562867e-05	9.918923500922061e-01	1.006549014343925e+00	-8.607578040379109e-01	6.076625530018075e-02	5.584744541197917e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.279179615127004e-05	
41	1.002829196562553e+00	-2.304563637457800e-03	9.864407107600417e-01	-1.663115532376171e-02	5.855987498793510e-02	2.484361026778153e+00	3.863798730929942e-05	9.929930519634758e-01	1.006642407528361e+00	-7.439005474482165e-01	5.198422252051584e-02	5.585142354187242e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.811404074101925e-05	
42	1.003537195741891e+00	-1.450960770193606e-03	9.869076226733362e-01	7.003926326020965e-03	4.336068639350677e-02	2.486149632847437e+00	4.468176593433705e-05	9.940688937291625e-01	1.007256272918866e+00	-6.296825920287799e-01	3.747818731589761e-02	5.587756697006397e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.409674328489022e-05	
43	1.003529940421266e+00	1.180249268477192e-03	1.000356493444365e+00	1.930081546495762e-01	1.010035162943483e-01	2.523898819200214e+00	2.950588852334770e-05	1.000072138259206e+00	9.997157461494754e-01	7.658639715302569e-03	1.840681654256854e-01	5.555588921194517e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.951633673655397e-05	
44	1.003638242761241e+00	-2.562297528916305e-04	9.897447993472752e-01	8.266369010108009e-02	4.396457013537083e-02	2.497059328704365e+00	4.268788071560973e-05	9.970523316028886e-01	1.007383248955117e+00	-3.129425425844401e-01	7.965633359828213e-02	5.588297368216503e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.225007294413803e-05	
45	1.004089733938759e+00	4.960528502773248e-04	9.931407501165644e-01	1.350532859962105e-01	5.908872272382764e-02	2.506651191829210e+00	4.041477022063022e-05	9.982842859029506e-01	1.005179060254836e+00	-1.821507237397447e-01	1.251243956065399e-01	5.578907082949579e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.013751663764256e-05	
46	1.004015519289407e+00	-8.931662098378606e-04	9.871892921436013e-01	3.332958831768947e-02	3.627255263771438e-02	2.487653003276552e+00	4.712474896285611e-05	9.945695915349485e-01	1.007476073180779e+00	-5.765254443107160e-01	4.201589809486226e-02	5.588692598036173e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.652101870599224e-05	
47	1.003076627231644e+00	1.698343184474895e-03	1.003811910436139e+00	1.909706614764971e-01	1.231200896265144e-01	2.530510830176452e+00	2.088751438280599e-05	1.001917873127893e+00	9.981131551752332e-01	2.036131654379164e-01	1.914863719797607e-01	5.548737085207011e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.096699663337230e-05	
48	1.002582686881407e+00	2.088353838263600e-03	9.967941674746004e-01	1.364141448030617e-01	1.004747450566573e-01	2.513342006301107e+00	1.548056685976350e-05	9.995775406320484e-01	1.002792324883381e+00	-4.485087565309154e-02	1.434485469083460e-01	5.568727787017845e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.543067918772836e-05	
49	1.003813237218992e+00	1.868183706064851e-03	1.001522437325706e+00	1.861986997306246e-01	1.068895390504915e-01	2.524578543875345e+00	2.469922666445566e-05	1.000626365796552e+00	9.991052906098172e-01	6.649883180654145e-02	1.812583952066263e-01	5.552979565011235e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.473672953623194e-05	
50	1.002084293010267e+00	2.428779651018491e-03	9.916708944495611e-01	7.221402059408752e-02	4.667447843882970e-02	2.502262790745931e+00	1.152089238196481e-05	9.994140224789848e-01	1.007808163043569e+00	-6.221096494555703e-02	7.299628364179502e-02	5.590106434957800e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.142445468274179e-05	
51	1.000990787827070e+00	5.728479819756656e-04	1.002387080350659e+00	2.094638516329534e-01	1.627492245143220e-01	2.526718806359892e+00	1.035888135424678e-05	9.966485516513327e-01	9.942751370086305e-01	-3.558102969113403e-01	2.242939716191580e-01	5.532305956031391e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.038304678812802e-05	
52	1.000698947063513e+00	3.443125569403921e-04	9.987822741657857e-01	2.216275245554398e-01	1.753724750696595e-01	2.519158625159709e+00	8.726631289808017e-06	9.916691204249553e-01	9.928781738274527e-01	-8.844572336339336e-01	2.400051774877248e-01	5.526317698449261e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.715209570294785e-06	
53	1.001529279252489e+00	2.160086997478280e-03	9.898436339438614e-01	5.025155698918984e-02	2.220275207463196e-02	2.497595179987667e+00	9.065772439721134e-06	9.984282421035513e-01	1.008672691186068e+00	-1.668674512112175e-01	4.670537998117706e-02	5.593786005051331e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.972919258138819e-06	
54	1.001464564353726e+00	1.661083530406844e-03	9.912633427032815e-01	8.245129483129708e-02	5.615447210611649e-02	2.502537668453300e+00	9.909950066740257e-06	9.990072173321622e-01	1.007812126500878e+00	-1.053998925426528e-01	8.472319190045910e-02	5.590123307579136e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.822722357704878e-06	
55	1.001390366734639e+00	1.218570125518186e-03	9.948952790101513e-01	1.307548148355636e-01	1.030754540192913e-01	2.510139958456865e+00	1.073628928868972e-05	9.984832620302944e-01	1.003606392648393e+00	-1.610261985843426e-01	1.411836007019628e-01	5.572201066781642e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.068094081486930e-05	
56	1.001014286862635e+00	9.693552313765967e-04	9.926783440788324e-01	1.134190484285791e-01	8.400278550010772e-02	2.507612838736114e+00	8.622630914050882e-06	9.990316806554147e-01	1.006400196614018e+00	-1.028027162163772e-01	1.197817198046814e-01	5.584110607362660e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.558648433147160e-06	
57	1.000427346720207e+00	1.646623996745243e-04	9.898610772065766e-01	2.139375334828232e-01	1.803505843861160e-01	2.523820546450060e+00	6.916426345817905e-06	9.937087054535796e-01	1.003887038631584e+00	-6.679223868715403e-01	2.384448757031306e-01	5.573398145248602e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.844979512943565e-06	
58	1.000225725222102e+00	-6.365610755138313e-05	1.049224599089949e+00	4.563123864654380e-01	2.722727629067875e-01	2.660685267124168e+00	7.191251566290129e-06	1.010452751210926e+00	9.630471417533937e-01	1.109728130937404e+00	4.361544372957833e-01	5.397455046800300e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.544249626622893e-06	
