"Point","Sensitivity","PsiRho","Phi_x","Phi_y","PsiE","x_coord","y_coord"
143, 8.164897524976936e-02, -1.739485370969076e+01, 1.024368042064183e+00, -3.454760434508342e-01, -1.224159465338732e-04, 2.590786524383498e-02, -9.626904581209683e-02
1736, 4.875430014711110e-03, -1.459232116098097e+01, 8.301091060549521e-01, -2.657252268059059e-01, -9.260322172492626e-05, 9.140383302172082e-02, 4.163426658445270e-03
1737, 5.955565391025045e-03, -1.532854208607978e+01, 8.255368638175865e-01, -2.622398547244557e-01, -8.847698033089837e-05, 1.014762940255324e-01, 3.290793088535932e-03
1828, 6.312617826422391e-03, -1.587756222841588e+01, 8.322521867199922e-01, -2.599851154656860e-01, -8.536851003201266e-05, 1.118923833277460e-01, 2.135178512317525e-03
1829, 6.070623233937276e-03, -1.623429544189288e+01, 8.431128851679235e-01, -2.587380279689529e-01, -8.331436732151825e-05, 1.226615074941784e-01, 7.002069074683696e-04
1868, 5.602867069763567e-03, -1.654724808951102e+01, 8.547560889359020e-01, -2.585143668346606e-01, -8.170858552170549e-05, 1.337521844758143e-01, -1.004414261034880e-03
1884, 5.681188208422458e-03, -1.689759749243947e+01, 8.670410588973286e-01, -2.590371147870797e-01, -8.028608397124609e-05, 1.451535771252936e-01, -2.965935877934164e-03
1885, 5.386814819919356e-03, -1.726340318253595e+01, 8.794795171538978e-01, -2.602879437737605e-01, -7.896540894411560e-05, 1.568650591842750e-01, -5.168481960904685e-03
1886, 5.482311605582073e-03, -1.761357938615724e+01, 8.920792661021160e-01, -2.617868778476740e-01, -7.788683732419526e-05, 1.688784775731843e-01, -7.593514510043425e-03
1887, 4.704334065164557e-03, -1.791672647118159e+01, 9.033661158805123e-01, -2.635392828922594e-01, -7.694561564015478e-05, 1.811783216101335e-01, -1.021892237434802e-02
1888, 4.944654583207287e-03, -1.818064439923225e+01, 9.135694854468621e-01, -2.652038252654882e-01, -7.624001865197511e-05, 1.937601034231355e-01, -1.301996647790939e-02
1889, 4.118817741509868e-03, -1.838939131731513e+01, 9.215652864831033e-01, -2.668151299804422e-01, -7.555466536592342e-05, 2.066101340987808e-01, -1.596544424545193e-02
1890, 4.191090289421007e-03, -1.855206952748572e+01, 9.280504814489857e-01, -2.679734310141865e-01, -7.511685414136151e-05, 2.197336994320381e-01, -1.903525959009313e-02
1891, 3.565324316561494e-03, -1.865511567637845e+01, 9.323613439299512e-01, -2.689273996998391e-01, -7.462080066157407e-05, 2.331146563890540e-01, -2.221264428697173e-02
1908, 3.561041994513206e-03, -1.870518106799224e+01, 9.350477359629428e-01, -2.692689556317613e-01, -7.441033049706189e-05, 2.467471764199626e-01, -2.548177425268559e-02
1909, 3.466498222632090e-03, -1.870205705765862e+01, 9.359805451016802e-01, -2.695290214547347e-01, -7.408022994052883e-05, 2.606257979929052e-01, -2.882509120372258e-02
1911, 3.056744803919794e-03, -1.864288776107389e+01, 9.351436644597931e-01, -2.690932400027961e-01, -7.403298972704755e-05, 2.747254837463280e-01, -3.221853492485475e-02
1913, 3.483313948669467e-03, -1.853955111903262e+01, 9.329467023752124e-01, -2.686263085913497e-01, -7.386111404039851e-05, 2.890514196607649e-01, -3.564364839732661e-02
1917, 2.689860155493296e-03, -1.838044289473775e+01, 9.288176127826729e-01, -2.675787994713975e-01, -7.391366166039846e-05, 3.035992191545751e-01, -3.907804740273208e-02
1916, 3.465196164020727e-03, -1.819190030060019e+01, 9.238633517938045e-01, -2.665567705665947e-01, -7.387317746696476e-05, 3.183439454181762e-01, -4.249431216576643e-02
1915, 2.368575816044593e-03, -1.795373062484294e+01, 9.169831338721177e-01, -2.651511953600501e-01, -7.397756534833389e-05, 3.332793737372783e-01, -4.587077283081005e-02
1914, 3.378043322917300e-03, -1.770499462140093e+01, 9.099395495108062e-01, -2.639430281759617e-01, -7.403548015670656e-05, 3.484092633449160e-01, -4.918722864144869e-02
1912, 2.303829289979697e-03, -1.741830394165873e+01, 9.012629531330544e-01, -2.625260256470688e-01, -7.414802265292791e-05, 3.637072894050282e-01, -5.241604572177461e-02
1910, 3.370734625457687e-03, -1.713067765884334e+01, 8.925692801812742e-01, -2.613617561881538e-01, -7.425283579806611e-05, 3.791570774234270e-01, -5.553150415950606e-02
1907, 2.468758144484899e-03, -1.681737363104255e+01, 8.822790381873785e-01, -2.601668401418440e-01, -7.429749737514622e-05, 3.947624942701656e-01, -5.851150040571731e-02
1906, 3.246676736871032e-03, -1.651510270737610e+01, 8.718270981959227e-01, -2.592411397986593e-01, -7.437356640831308e-05, 4.105069040907263e-01, -6.133010494874888e-02
1905, 2.588805282381174e-03, -1.621319372282314e+01, 8.603327665628500e-01, -2.585987773616945e-01, -7.424347470735249e-05, 4.263707292950388e-01, -6.396843602913747e-02
1904, 3.043744160059447e-03, -1.593268535302834e+01, 8.487178316951693e-01, -2.580629873683239e-01, -7.420331153294158e-05, 4.423322308939285e-01, -6.641266389605952e-02
1903, 2.889389501270446e-03, -1.567156708037912e+01, 8.366523402300432e-01, -2.582328229269860e-01, -7.384136760415224e-05, 4.583898398507589e-01, -6.865262125223832e-02
1902, 3.009506938945780e-03, -1.543864975382620e+01, 8.246315880176955e-01, -2.584116307203251e-01, -7.361361583411106e-05, 4.745112141777241e-01, -7.067434414325602e-02
1901, 3.381651246620275e-03, -1.523583211914978e+01, 8.126977055630696e-01, -2.594038268076985e-01, -7.305978258903327e-05, 4.906841952950494e-01, -7.246760920991438e-02
1900, 2.916504429110128e-03, -1.505642155583062e+01, 8.007699721654871e-01, -2.604753101570254e-01, -7.258786288496272e-05, 5.068964821748526e-01, -7.402274098910701e-02
1899, 3.832679478721037e-03, -1.490671234827216e+01, 7.891953939210623e-01, -2.621541272941766e-01, -7.192076329969772e-05, 5.231142662976030e-01, -7.532921881015624e-02
1898, 2.997026558952879e-03, -1.477353946798043e+01, 7.771449512331348e-01, -2.642291596568807e-01, -7.113529247786056e-05, 5.393332770360637e-01, -7.638028456031047e-02
1897, 3.701083698431450e-03, -1.467498755784340e+01, 7.653792558641651e-01, -2.666570142923544e-01, -7.034966828006948e-05, 5.555183357990152e-01, -7.716802143808170e-02
1896, 3.459032979764682e-03, -1.460373229794037e+01, 7.535939124985768e-01, -2.698819782332091e-01, -6.926066302052588e-05, 5.716652027794299e-01, -7.768739998592906e-02
1895, 3.682366400770019e-03, -1.455807281203896e+01, 7.421597900473862e-01, -2.730724457617827e-01, -6.831654114530451e-05, 5.877385674257691e-01, -7.793334326850722e-02
1894, 3.806968002517195e-03, -1.452680686408194e+01, 7.308851623149756e-01, -2.773037142435159e-01, -6.705187400340492e-05, 6.037239723190034e-01, -7.790290658503930e-02
1893, 4.145593705296735e-03, -1.451197217133030e+01, 7.199448274880098e-01, -2.813090225974667e-01, -6.591265001573742e-05, 6.195965264591097e-01, -7.759733874319882e-02
