"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Surface_Sensitivity"	"Solution_Sensor"
108	9.990485012488061e-01	-1.418664944874762e-03	-2.534318747801821e+02	-1.174274185662206e+01	-4.080253541569992e+00	3.148232646008203e-03	1.665277403175809e+04	0.000000000000000e+00	
109	1.002282400032803e+00	-4.510162862642044e-03	1.127971064649787e+02	-1.246581384783432e+01	-1.307899305130737e+01	1.651231840599131e-03	0.000000000000000e+00	0.000000000000000e+00	
110	1.002961937305445e+00	-4.912260341077948e-03	1.269119926999133e+02	-1.143657924574018e+01	-1.294241842160950e+01	1.304333308210359e-03	0.000000000000000e+00	0.000000000000000e+00	
111	1.001750381548001e+00	-5.095155548694180e-03	1.032265998052657e+02	-1.315206364009260e+01	-1.208254617082890e+01	1.510053146585069e-03	0.000000000000000e+00	0.000000000000000e+00	
112	1.004735297481371e+00	-5.642367745062765e-03	1.391211466621265e+02	-9.701246600968284e+00	-1.194827388751257e+01	1.169915940960135e-03	0.000000000000000e+00	0.000000000000000e+00	
113	1.003696134058732e+00	-5.435714576204562e-03	1.367667188809927e+02	-1.072863828265454e+01	-1.227141994872373e+01	1.216801610143660e-03	0.000000000000000e+00	0.000000000000000e+00	
114	1.006052878709149e+00	-2.737743691775022e-03	1.107401694703865e+02	-7.175909221416643e+00	-1.333277280403538e+01	1.045899269059494e-03	0.000000000000000e+00	0.000000000000000e+00	
115	1.005469842913375e+00	3.377174556170569e-04	7.218352618441257e+01	-3.463887064060903e+00	-1.439215416122036e+01	1.156764699921860e-03	0.000000000000000e+00	0.000000000000000e+00	
116	1.005746360642437e+00	-1.196983596664716e-03	8.982590784638228e+01	-5.545917324451472e+00	-1.424185571541151e+01	1.039895690269183e-03	0.000000000000000e+00	0.000000000000000e+00	
117	1.006171691255720e+00	-3.220223939119621e-04	7.947308259449775e+01	-4.509706652809744e+00	-1.395846320330531e+01	1.087046565514468e-03	0.000000000000000e+00	0.000000000000000e+00	
118	1.006343456721536e+00	-1.782625841253071e-03	9.881111282088932e+01	-6.083727888270059e+00	-1.343925188391821e+01	1.033814970977774e-03	0.000000000000000e+00	0.000000000000000e+00	
119	1.006757714158048e+00	-3.604879283608448e-03	1.178473800798124e+02	-7.371838258135899e+00	-1.224384061154374e+01	9.797398456376286e-04	0.000000000000000e+00	0.000000000000000e+00	
120	1.006274097497209e+00	-4.676897132264232e-03	1.297832194617615e+02	-8.178215258039966e+00	-1.188560405301706e+01	9.751617251247620e-04	0.000000000000000e+00	0.000000000000000e+00	
121	1.005808339300286e+00	1.084537339573932e-03	6.634399167111214e+01	-2.543486515942006e+00	-1.370989717174013e+01	1.078306152603673e-03	0.000000000000000e+00	0.000000000000000e+00	
122	1.005211243552773e+00	1.842024428429343e-03	5.953024581708862e+01	-1.110981988674871e+00	-1.358863801599240e+01	1.184363344690528e-03	0.000000000000000e+00	0.000000000000000e+00	
123	1.003503299576946e+00	2.101325950881958e-03	4.947473084464108e+01	1.251887828354457e+00	-1.398342992306647e+01	1.235174725261978e-03	0.000000000000000e+00	0.000000000000000e+00	
124	1.004488028635149e+00	2.510539545244518e-03	5.127534856139864e+01	4.796639702166305e-01	-1.321292552992315e+01	1.151857601786070e-03	0.000000000000000e+00	0.000000000000000e+00	
125	1.002073269917148e+00	2.038579576253843e-03	7.333997342966172e+00	3.833981910758526e+00	-1.313795889630389e+01	7.063825574578855e-04	0.000000000000000e+00	0.000000000000000e+00	
126	1.002830431202887e+00	2.586783277042922e-03	1.960954936911277e+01	3.064524529405162e+00	-1.271647626644737e+01	7.277451268286208e-04	0.000000000000000e+00	0.000000000000000e+00	
127	1.001638813842996e+00	1.583834733697724e-03	-2.035623304984686e+00	4.644918333838483e+00	-1.335450228522982e+01	7.209370041244121e-04	0.000000000000000e+00	0.000000000000000e+00	
128	1.001175330165854e+00	1.348088411745713e-03	-2.096500226016747e+01	5.336178437924810e+00	-1.325371899531392e+01	4.644791818678818e-04	0.000000000000000e+00	0.000000000000000e+00	
129	1.000841402618444e+00	-1.924534305587397e-04	1.346023319072918e+01	2.272094804259829e+00	-1.751560398164780e+01	3.292937542459777e-03	0.000000000000000e+00	0.000000000000000e+00	
130	1.000589960345552e+00	-3.547591376655331e-04	-1.098321291799853e+02	-3.083021963986241e+00	-1.513452272949932e+01	1.322975476262623e-03	0.000000000000000e+00	0.000000000000000e+00	
131	1.001104987236795e+00	8.682598133667887e-04	-2.530479277369020e-01	5.115152597471401e+00	-1.424819073986411e+01	6.300542961812312e-04	0.000000000000000e+00	0.000000000000000e+00	
132	1.001125546819404e+00	3.389621507803566e-04	5.055761851345325e+01	3.841881232482868e+00	-1.602647620918831e+01	1.413729913100876e-03	0.000000000000000e+00	0.000000000000000e+00	
133	1.000833356634925e+00	1.558503289337725e-04	-1.994045366552904e+00	4.763620004377709e+00	-1.610445450133144e+01	2.296630936513874e-03	0.000000000000000e+00	0.000000000000000e+00	
134	1.000362537367848e+00	-3.342627815172195e-04	1.414329496609078e+02	2.627259599499300e+00	-1.446868582648376e+01	9.054886408907767e-03	0.000000000000000e+00	0.000000000000000e+00	
135	1.000000000000000e+00	0.000000000000000e+00	-1.894518216519480e+03	-8.846287479385420e+00	5.087928357861704e+00	-4.520696366577490e-03	-2.064325770406315e+07	0.000000000000000e+00	
136	2.093898437984532e-03	-5.662748956391832e-02	5.335657614048579e+02	-4.455381368068078e+00	9.646842730825613e+00	2.075248069565906e-03	0.000000000000000e+00	0.000000000000000e+00	
137	7.917903259379869e-03	-5.950614865110650e-02	5.879950903168112e+02	-5.489138502785522e+00	9.832667268101458e+00	2.322561448974028e-03	-7.254273270164498e+01	0.000000000000000e+00	
138	1.006239962634175e-02	-6.263190069852384e-02	5.794121425697360e+02	-5.920183983517776e+00	9.501089395607405e+00	2.282021735394668e-03	-9.891905294679954e+01	0.000000000000000e+00	
139	1.251908921820435e-02	-6.585571663495403e-02	5.698995120417561e+02	-6.305411513642230e+00	9.162650790616945e+00	2.245300915458669e-03	-7.987462262668991e+01	0.000000000000000e+00	
140	1.529737814623708e-02	-6.916094743663660e-02	5.606095828804392e+02	-6.668913623981180e+00	8.812430918755016e+00	2.204761729258297e-03	-8.677101831146665e+01	0.000000000000000e+00	
141	1.843144503504924e-02	-7.254755375010667e-02	5.488639131292836e+02	-6.990136579009065e+00	8.437522188621328e+00	2.153725020658879e-03	-8.609674720151976e+01	0.000000000000000e+00	
142	2.196161454589945e-02	-7.602450110428409e-02	5.345204036417642e+02	-7.251868664006991e+00	8.053814710929217e+00	2.093199586946561e-03	-7.655248154899817e+01	0.000000000000000e+00	
143	2.590786524383498e-02	-7.959552206854950e-02	5.196604725061609e+02	-7.460282922093300e+00	7.688823609145169e+00	2.034214445050498e-03	-6.373716833648483e+01	0.000000000000000e+00	
144	3.032086160957542e-02	-8.329434593691956e-02	5.064585116535135e+02	-7.647113282496847e+00	7.345579753389233e+00	1.983333347073698e-03	-5.764809174707771e+01	0.000000000000000e+00	
145	3.519676327449885e-02	-8.708114446250172e-02	4.946052824492347e+02	-7.825526712033744e+00	7.009186589745668e+00	1.935029079539179e-03	-5.301878666252870e+01	0.000000000000000e+00	
