"Point","Sensitivity","PsiRho","Phi_x","Phi_y","PsiE","x_coord","y_coord"
143, 8.136940042599489e-02, -1.736835209414955e+01, 1.023942941838643e+00, -3.451213287366978e-01, -1.223408801178729e-04, 2.590786524383498e-02, -9.640590948681414e-02
1736, 4.876632917229304e-03, -1.459577377925116e+01, 8.300323981418862e-01, -2.657385485288310e-01, -9.251156403302116e-05, 9.140383302172082e-02, 4.201131846883107e-03
1737, 5.957537543065609e-03, -1.533134712616358e+01, 8.254677428286330e-01, -2.622492530480334e-01, -8.838611836208431e-05, 1.014762940255324e-01, 3.329796452686024e-03
1828, 6.314016984820260e-03, -1.587913456508951e+01, 8.321666502495647e-01, -2.599877414486390e-01, -8.528023801166512e-05, 1.118923833277460e-01, 2.175359747452931e-03
1829, 6.071781753041795e-03, -1.623518307983101e+01, 8.429989803545183e-01, -2.587321505346964e-01, -8.322666309144572e-05, 1.226615074941784e-01, 7.414560480462403e-04
1868, 5.603862073996063e-03, -1.654795232687090e+01, 8.546120219948272e-01, -2.584991114837396e-01, -8.161964165557356e-05, 1.337521844758143e-01, -9.622018786724761e-04
1884, 5.682565810949820e-03, -1.689819580521005e+01, 8.668685199695548e-01, -2.590121440017519e-01, -8.019546455025453e-05, 1.451535771252936e-01, -2.922857774080709e-03
1885, 5.388069905647421e-03, -1.726376343281047e+01, 8.792786516774458e-01, -2.602528881666479e-01, -7.887343566882837e-05, 1.568650591842750e-01, -5.124628419284923e-03
1886, 5.483766245856312e-03, -1.761362081339412e+01, 8.918494890580484e-01, -2.617416425674558e-01, -7.779366430812373e-05, 1.688784775731843e-01, -7.548969768919510e-03
1887, 4.705809865610252e-03, -1.791644177211827e+01, 9.031068819698983e-01, -2.634839128460055e-01, -7.685127590776168e-05, 1.811783216101335e-01, -1.017376538275968e-02
1888, 4.946452389236103e-03, -1.818005616328424e+01, 9.132813634767439e-01, -2.651390482074497e-01, -7.614439881215348e-05, 1.937601034231355e-01, -1.297427062349456e-02
1889, 4.120778204486164e-03, -1.838850406254264e+01, 9.212494731484570e-01, -2.667415826343810e-01, -7.545786114949930e-05, 2.066101340987808e-01, -1.591927809386948e-02
1890, 4.193083606417103e-03, -1.855088459776512e+01, 9.277085792345208e-01, -2.678920794640129e-01, -7.501885495567576e-05, 2.197336994320381e-01, -1.898868651728614e-02
1891, 3.567446603389869e-03, -1.865363822473749e+01, 9.319952805416626e-01, -2.688388597789381e-01, -7.452183227087631e-05, 2.331146563890540e-01, -2.216572351857971e-02
1908, 3.563254449920488e-03, -1.870342857116951e+01, 9.346595301648577e-01, -2.691743914198851e-01, -7.431035361011615e-05, 2.467471764199626e-01, -2.543456073823574e-02
1909, 3.468606678275328e-03, -1.870005064046168e+01, 9.355722577427916e-01, -2.694292297949002e-01, -7.397949892333379e-05, 2.606257979929052e-01, -2.877763586301355e-02
1911, 3.059024042469670e-03, -1.864065936216466e+01, 9.347176071375473e-01, -2.689895950563158e-01, -7.393145651170940e-05, 2.747254837463280e-01, -3.217088511731566e-02
1913, 3.485119884046864e-03, -1.853713002957783e+01, 9.325048528829266e-01, -2.685198038856233e-01, -7.375902775900479e-05, 2.890514196607649e-01, -3.559584761887027e-02
1917, 2.692081766379747e-03, -1.837787787485311e+01, 9.283627002309028e-01, -2.674709296001554e-01, -7.381096720082845e-05, 3.035992191545751e-01, -3.903013569484599e-02
1916, 3.466527410299833e-03, -1.818922727262003e+01, 9.233971009879390e-01, -2.664485490730533e-01, -7.377006580540028e-05, 3.183439454181762e-01, -4.244632639756044e-02
1915, 2.370484972893068e-03, -1.795101224445846e+01, 9.165084857499446e-01, -2.650440256913200e-01, -7.387398865091536e-05, 3.332793737372783e-01, -4.582274667590117e-02
1914, 3.378848849238703e-03, -1.770226748362905e+01, 9.094576718185885e-01, -2.638377971876823e-01, -7.393153793619557e-05, 3.484092633449160e-01, -4.913919277116192e-02
1912, 2.305137541517070e-03, -1.741563583963904e+01, 9.007765301592178e-01, -2.624240706490708e-01, -7.404369187861218e-05, 3.637072894050282e-01, -5.236802799220756e-02
1910, 3.370912328967183e-03, -1.712810995551495e+01, 8.920793607631827e-01, -2.612639532990234e-01, -7.414812870759547e-05, 3.791570774234270e-01, -5.548352968367931e-02
1907, 2.469369169615388e-03, -1.681497141414171e+01, 8.817881903498309e-01, -2.600743679387236e-01, -7.419244161741298e-05, 3.947624942701656e-01, -5.846359177452240e-02
1906, 3.246367256532758e-03, -1.651290221459624e+01, 8.713365175604999e-01, -2.591547299795778e-01, -7.426806597158676e-05, 4.105069040907263e-01, -6.128228233437453e-02
1905, 2.588542243351648e-03, -1.621123743621662e+01, 8.598444560722325e-01, -2.585188928805857e-01, -7.413768167775320e-05, 4.263707292950388e-01, -6.392071728725592e-02
1904, 3.042803272232067e-03, -1.593099925169116e+01, 8.482330527945059e-01, -2.579902190143320e-01, -7.409707838447096e-05, 4.423322308939285e-01, -6.636506467315870e-02
1903, 2.888283851300502e-03, -1.567017213568511e+01, 8.361725287642400e-01, -2.581670625782804e-01, -7.373496108854255e-05, 4.583898398507589e-01, -6.860515529279561e-02
1902, 3.007896337670768e-03, -1.543755487814546e+01, 8.241576625355211e-01, -2.583534793630000e-01, -7.350686916535434e-05, 4.745112141777241e-01, -7.062702320303510e-02
1901, 3.379504181818851e-03, -1.523503868283513e+01, 8.122304663976075e-01, -2.593530063029805e-01, -7.295297847781501e-05, 4.906841952950494e-01, -7.242044338199220e-02
1900, 2.914301490909695e-03, -1.505593176986807e+01, 8.003102668225771e-01, -2.604322112319340e-01, -7.248091799239987e-05, 5.068964821748526e-01, -7.397573889155847e-02
1899, 3.829502455157432e-03, -1.490652031699301e+01, 7.887438052014556e-01, -2.621186380521953e-01, -7.181383655411161e-05, 5.231142662976030e-01, -7.528238755160639e-02
1898, 2.994109197925487e-03, -1.477363981890574e+01, 7.767027348099054e-01, -2.642011977004011e-01, -7.102852768892429e-05, 5.393332770360637e-01, -7.633363024371796e-02
1897, 3.697452811184106e-03, -1.467535274857258e+01, 7.649468850019366e-01, -2.666366515925802e-01, -7.024306162815089e-05, 5.555183357990152e-01, -7.712154904386266e-02
1896, 3.455172304266849e-03, -1.460432946518623e+01, 7.531718352109144e-01, -2.698686707131480e-01, -6.915454947314347e-05, 5.716652027794299e-01, -7.764111394566023e-02
1895, 3.678230730911819e-03, -1.455886887721126e+01, 7.417480085042306e-01, -2.730665209533796e-01, -6.821081041464628e-05, 5.877385674257691e-01, -7.788724736226965e-02
1894, 3.802408821320500e-03, -1.452777483662189e+01, 7.304836587766946e-01, -2.773043482332357e-01, -6.694683115265280e-05, 6.037239723190034e-01, -7.785700445213813e-02
1893, 4.140455058536959e-03, -1.451307813831127e+01, 7.195533104636591e-01, -2.813163407966291e-01, -6.580822548420884e-05, 6.195965264591097e-01, -7.755163405377946e-02
