"Point","Sensitivity","PsiRho","Phi_x","Phi_y","PsiE","x_coord","y_coord"
143, 1.162542238654666e-01, -2.470040918958468e+01, 1.148360657959237e+00, -4.231601605591368e-01, -1.385143822327087e-04, 2.590786524383498e-02, -7.613511621455196e-02
1736, 4.835719542589440e-03, -1.444886179817420e+01, 8.431996841562964e-01, -2.644636508929586e-01, -1.039953947893264e-04, 9.140383302172082e-02, -1.318640162847703e-03
1737, 5.731361493575430e-03, -1.525621294582067e+01, 8.408878536652441e-01, -2.618583691961591e-01, -9.999857415126099e-05, 1.014762940255324e-01, -2.368260307013717e-03
1828, 6.010952873694208e-03, -1.595159971033152e+01, 8.515761401354527e-01, -2.608796779291639e-01, -9.680142731210593e-05, 1.118923833277460e-01, -3.682876904574590e-03
1829, 5.686162329154262e-03, -1.640261223616556e+01, 8.671333285765551e-01, -2.611162555228705e-01, -9.485399118617470e-05, 1.226615074941784e-01, -5.260472819758451e-03
1868, 5.159175437734671e-03, -1.675301190441453e+01, 8.834690128993130e-01, -2.624592750667996e-01, -9.355492006842013e-05, 1.337521844758143e-01, -7.092255410456418e-03
1884, 5.167191667756229e-03, -1.712621310046896e+01, 9.002201193998833e-01, -2.645671207630289e-01, -9.249631053352094e-05, 1.451535771252936e-01, -9.166626360636837e-03
1885, 4.844066696556576e-03, -1.752400316995197e+01, 9.170128322723473e-01, -2.674061974741551e-01, -9.151023823003009e-05, 1.568650591842750e-01, -1.146885577389771e-02
1886, 4.896029436503292e-03, -1.791229712059466e+01, 9.339035233200419e-01, -2.704644099971132e-01, -9.074468291188521e-05, 1.688784775731843e-01, -1.398138130780187e-02
1887, 4.077057732573056e-03, -1.825207244323375e+01, 9.494047565193269e-01, -2.737175081030087e-01, -9.010568138690204e-05, 1.811783216101335e-01, -1.668295927459507e-02
1888, 4.267018243472071e-03, -1.854814458293301e+01, 9.636692706162423e-01, -2.767478359354525e-01, -8.970949708383101e-05, 1.937601034231355e-01, -1.954973992713922e-02
1889, 3.398991158698408e-03, -1.878628630405584e+01, 9.755279673625350e-01, -2.796028649442627e-01, -8.931740438833361e-05, 2.066101340987808e-01, -2.255130612774897e-02
1890, 3.461646194461706e-03, -1.897648750575045e+01, 9.856494473324452e-01, -2.818574930278694e-01, -8.917108141474374e-05, 2.197336994320381e-01, -2.566837732311873e-02
1891, 2.808621341779558e-03, -1.910502246669600e+01, 9.933318316888221e-01, -2.838100992505494e-01, -8.893221656816079e-05, 2.331146563890540e-01, -2.888486472329961e-02
1908, 2.791571888078569e-03, -1.917752889959669e+01, 9.991142704316400e-01, -2.849801737587762e-01, -8.898017533740014e-05, 2.467471764199626e-01, -3.218562681371472e-02
1909, 2.711153556225843e-03, -1.919367287452935e+01, 1.002864852351439e+00, -2.859478985826560e-01, -8.886849123989532e-05, 2.606257979929052e-01, -3.555374674761815e-02
1911, 2.278813381195472e-03, -1.914931792426855e+01, 1.004533908930888e+00, -2.860207003993857e-01, -8.904164462009454e-05, 2.747254837463280e-01, -3.896574544098426e-02
1913, 2.780759252954102e-03, -1.905712473605719e+01, 1.004582599982651e+00, -2.859150776692363e-01, -8.905028659286708e-05, 2.890514196607649e-01, -4.240376325897270e-02
1917, 1.929528525773855e-03, -1.890292105761534e+01, 1.002335798981631e+00, -2.850147249471770e-01, -8.928601496227885e-05, 3.035992191545751e-01, -4.584595639522538e-02
1916, 2.848372399533746e-03, -1.871536823685663e+01, 9.990466356536239e-01, -2.839909180390159e-01, -8.939628225459316e-05, 3.183439454181762e-01, -4.926540945672103e-02
1915, 1.666950567237420e-03, -1.847039166470149e+01, 9.934376254934835e-01, -2.823822366784836e-01, -8.965264783693532e-05, 3.332793737372783e-01, -5.264094244818412e-02
1914, 2.856760695421513e-03, -1.821128437073924e+01, 9.875304046194139e-01, -2.808387704239292e-01, -8.984305251881131e-05, 3.484092633449160e-01, -5.595280712793026e-02
1912, 1.708499329858278e-03, -1.790582105240901e+01, 9.796259915794864e-01, -2.788901197030818e-01, -9.008513373803766e-05, 3.637072894050282e-01, -5.917380091180449e-02
1910, 2.963231212119103e-03, -1.759518422701879e+01, 9.715798503913523e-01, -2.770592352444606e-01, -9.031324299620042e-05, 3.791570774234270e-01, -6.227861182962093e-02
1907, 1.997959844352051e-03, -1.725084149484747e+01, 9.615799985371404e-01, -2.750206629828710e-01, -9.047019478923924e-05, 3.947624942701656e-01, -6.524550013360783e-02
1906, 2.931861984989550e-03, -1.691390944304444e+01, 9.512662605542120e-01, -2.731348972150532e-01, -9.067021935064412e-05, 4.105069040907263e-01, -6.804888450159367e-02
1905, 2.270608385303698e-03, -1.657236109537753e+01, 9.396299061261069e-01, -2.714628546679541e-01, -9.063442531008161e-05, 4.263707292950388e-01, -7.067020877852712e-02
1904, 2.843225002003281e-03, -1.624934464801157e+01, 9.276978206877441e-01, -2.697987255571112e-01, -9.071107994495289e-05, 4.423322308939285e-01, -7.309594489701471e-02
1903, 2.718988645935186e-03, -1.594320366743064e+01, 9.151085522883111e-01, -2.688561844485564e-01, -9.042023360251401e-05, 4.583898398507589e-01, -7.531617409489501e-02
1902, 2.926993510048488e-03, -1.566424861495075e+01, 9.024339345767619e-01, -2.678178682880583e-01, -9.029227758225020e-05, 4.745112141777241e-01, -7.731718765177883e-02
1901, 3.395705798548187e-03, -1.541542024978569e+01, 8.897394727642910e-01, -2.676330648062007e-01, -8.979214970275071e-05, 4.906841952950494e-01, -7.908896215815324e-02
1900, 2.941293475515650e-03, -1.518947552962936e+01, 8.769277625685412e-01, -2.674535545145358e-01, -8.938987693562932e-05, 5.068964821748526e-01, -8.062198915248750e-02
1899, 4.034889620120153e-03, -1.499384347001825e+01, 8.643862749459044e-01, -2.678897238441014e-01, -8.876859043995684e-05, 5.231142662976030e-01, -8.190591131046829e-02
1898, 3.150006115132678e-03, -1.481464793555361e+01, 8.511575375967465e-01, -2.687251300271816e-01, -8.800706560108697e-05, 5.393332770360637e-01, -8.293405873115459e-02
1897, 3.980631303235407e-03, -1.467337712931222e+01, 8.381307586562480e-01, -2.698869476144117e-01, -8.725245125571924e-05, 5.555183357990152e-01, -8.369861024185288e-02
1896, 3.776019376060965e-03, -1.456328032767464e+01, 8.250006963266978e-01, -2.719276153478203e-01, -8.614140160659320e-05, 5.716652027794299e-01, -8.419455052660914e-02
1895, 4.047902993871475e-03, -1.448270482529877e+01, 8.122131748292503e-01, -2.738608371725577e-01, -8.520121584355543e-05, 5.877385674257691e-01, -8.441682229593619e-02
1894, 4.243738686543746e-03, -1.441938399698560e+01, 7.995697273300082e-01, -2.769650547781743e-01, -8.389165518973911e-05, 6.037239723190034e-01, -8.436242911421292e-02
1893, 4.689645354850589e-03, -1.437667385288501e+01, 7.872916172319457e-01, -2.798046651130881e-01, -8.272472901698179e-05, 6.195965264591097e-01, -8.403254014162201e-02
