"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y"
1059, 9.748902199700312e-01, -1.820092880653943e-03, 9.982111912460997e-01, -1.899109004905200e-01, 3.144032018830102e-05, 9.333270978519462e-07
915, 9.796436107477794e-01, -1.642611901905956e-03, 9.981050175633283e-01, -2.011829493663733e-01, 3.467982830568208e-05, 1.517621749591318e-06
767, 9.838962900031479e-01, -1.425978825644013e-03, 9.979899172005412e-01, -2.134027093021489e-01, 3.854130511171086e-05, 2.195017967833197e-06
616, 9.876684636682262e-01, -1.185577655179136e-03, 9.978617588665131e-01, -2.270087834940259e-01, 4.317176481340754e-05, 3.012975278488744e-06
540, 4.222538042652079e-01, -1.106861479059450e-01, 9.936221587742410e-01, -6.771107127738043e-01, 3.411392091199141e-06, -1.880124167358869e-09
539, 4.065795937707146e-01, -1.105924650796867e-01, 9.933632189386873e-01, -7.046013526958460e-01, 4.020832323938264e-06, -4.459379945674599e-08
536, 3.910110561283357e-01, -1.103396443134926e-01, 9.931204123207009e-01, -7.303791913643495e-01, 4.703695769380288e-06, -1.008528587287899e-07
535, 3.755698907821665e-01, -1.099275799876099e-01, 9.928917976382096e-01, -7.546503271817605e-01, 5.424708308210532e-06, -1.738943795581366e-07
534, 3.602573849260172e-01, -1.093538050261031e-01, 9.926379787729908e-01, -7.815972935078606e-01, 6.172113833789124e-06, -2.652447881888241e-07
533, 3.450949795753106e-01, -1.086179295848769e-01, 9.923491225934552e-01, -8.122640358570576e-01, 6.962024098539200e-06, -3.764548885294266e-07
532, 3.301142226466858e-01, -1.077238852448471e-01, 9.920405558574776e-01, -8.450233716793745e-01, 7.803684905863447e-06, -5.090819020127454e-07
531, 3.153163092441159e-01, -1.066752855244761e-01, 9.917178284396555e-01, -8.792860922737066e-01, 8.695814782739129e-06, -6.648783622086262e-07
530, 3.007124375009662e-01, -1.054758370467071e-01, 9.913654467684532e-01, -9.166970901506313e-01, 9.639873266902286e-06, -8.470231458427281e-07
529, 2.863341185785214e-01, -1.041287181961201e-01, 9.909848783227125e-01, -9.571005687624705e-01, 1.064322860850143e-05, -1.059818481782634e-06
528, 2.721924845204587e-01, -1.026359118341480e-01, 9.905779608957044e-01, -1.000301416712207e+00, 1.170733043365764e-05, -1.306422969863226e-06
527, 2.582885399880639e-01, -1.009991073696978e-01, 9.901493172076165e-01, -1.045808857693174e+00, 1.283658773856730e-05, -1.590063114185471e-06
526, 2.446532940765779e-01, -9.922464305998770e-02, 9.897065992891447e-01, -1.092810505229241e+00, 1.403522657220194e-05, -1.914273459738400e-06
525, 2.312974515092162e-01, -9.731777568198260e-02, 9.892514812424168e-01, -1.141128626378376e+00, 1.530639546556250e-05, -2.282892864082076e-06
524, 2.182315217172641e-01, -9.528393241317430e-02, 9.887710485876037e-01, -1.192134301468949e+00, 1.665860388062342e-05, -2.703023386720062e-06
523, 2.054765187935350e-01, -9.312807374191828e-02, 9.882722227264049e-01, -1.245092712076937e+00, 1.809402969452780e-05, -3.182196968860131e-06
522, 1.930332281605149e-01, -9.085230857202488e-02, 9.877602608049970e-01, -1.299445727344465e+00, 1.960832883545257e-05, -3.724987396558373e-06
520, 1.809218927004339e-01, -8.846343997880880e-02, 9.872360083768511e-01, -1.355103578132845e+00, 2.119581815093926e-05, -4.336198601758545e-06
519, 1.691531363568335e-01, -8.596696656957896e-02, 9.866896710414003e-01, -1.413106098033775e+00, 2.285762878497276e-05, -5.021920147309799e-06
518, 1.577469557766639e-01, -8.337180585766026e-02, 9.861167284419209e-01, -1.473933195821207e+00, 2.460156523939122e-05, -5.789566820612897e-06
517, 1.467128197389358e-01, -8.068601345660364e-02, 9.855127784521870e-01, -1.538052228194858e+00, 2.643960522637590e-05, -6.652542794592442e-06
509, 1.360513379092740e-01, -7.791291095048697e-02, 9.848776700027775e-01, -1.605479233610340e+00, 2.837172424088501e-05, -7.624870490511768e-06
508, 1.257726269325178e-01, -7.505835907650091e-02, 9.842106708028724e-01, -1.676291956549135e+00, 3.041655637564797e-05, -8.721652768640419e-06
428, 1.159052391012767e-01, -7.213621235660052e-02, 9.835050437462102e-01, -1.751205649502062e+00, 3.260644089226691e-05, -9.966547968141647e-06
