"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y"
1196, 9.718554596003331e-01, -8.658959751638872e-03, 1.117286723878547e+04, 5.814675858197744e-01, 0.000000000000000e+00, 0.000000000000000e+00
1059, 9.768521630321518e-01, -7.366670275456772e-03, 1.117530914959266e+04, 6.047980437571602e-01, 0.000000000000000e+00, 0.000000000000000e+00
915, 9.814000232833900e-01, -6.139831259154201e-03, 1.117725613116930e+04, 6.233998582234557e-01, 0.000000000000000e+00, 0.000000000000000e+00
767, 9.854707918496221e-01, -4.964434424833074e-03, 1.117987997482598e+04, 6.484685355421129e-01, 0.000000000000000e+00, 0.000000000000000e+00
616, 9.890844275484538e-01, -3.839534476848637e-03, 1.117956974873220e+04, 6.455045792786011e-01, 0.000000000000000e+00, 0.000000000000000e+00
540, 4.219629181381086e-01, -1.787800193506776e-01, 1.088034844393404e+04, -2.213309938025293e+00, 0.000000000000000e+00, 0.000000000000000e+00
539, 4.059765767759537e-01, -1.808291069575038e-01, 1.086958527336400e+04, -2.316143218224446e+00, 0.000000000000000e+00, 0.000000000000000e+00
536, 3.900895362754929e-01, -1.826439884054923e-01, 1.085799163137543e+04, -2.426910972705393e+00, 0.000000000000000e+00, 0.000000000000000e+00
535, 3.743255435915018e-01, -1.842148104139397e-01, 1.084565587692840e+04, -2.544769003967059e+00, 0.000000000000000e+00, 0.000000000000000e+00
534, 3.586875277512065e-01, -1.855278269011326e-01, 1.083274872048063e+04, -2.668086313390934e+00, 0.000000000000000e+00, 0.000000000000000e+00
533, 3.431988534453950e-01, -1.865684077354763e-01, 1.081929142594983e+04, -2.796659741657392e+00, 0.000000000000000e+00, 0.000000000000000e+00
532, 3.278928679042408e-01, -1.873234707251925e-01, 1.080553447681453e+04, -2.928096124265051e+00, 0.000000000000000e+00, 0.000000000000000e+00
531, 3.127717919495528e-01, -1.877834917221110e-01, 1.079142729987411e+04, -3.062878646728295e+00, 0.000000000000000e+00, 0.000000000000000e+00
530, 2.978478708810876e-01, -1.879396067082887e-01, 1.077734684980409e+04, -3.197405815833126e+00, 0.000000000000000e+00, 0.000000000000000e+00
529, 2.831542654336226e-01, -1.877863280744838e-01, 1.076314895578850e+04, -3.333055065656060e+00, 0.000000000000000e+00, 0.000000000000000e+00
528, 2.687049171666472e-01, -1.873242281532005e-01, 1.074904672891610e+04, -3.467790294273331e+00, 0.000000000000000e+00, 0.000000000000000e+00
527, 2.545033622501100e-01, -1.865550060511766e-01, 1.073473020044938e+04, -3.604572999119998e+00, 0.000000000000000e+00, 0.000000000000000e+00
526, 2.405830986273921e-01, -1.854832815238214e-01, 1.072047603612539e+04, -3.740759865656655e+00, 0.000000000000000e+00, 0.000000000000000e+00
525, 2.269565356045778e-01, -1.841144145584787e-01, 1.070595876768017e+04, -3.879460476600087e+00, 0.000000000000000e+00, 0.000000000000000e+00
524, 2.136354334665590e-01, -1.824549149464481e-01, 1.069141177593121e+04, -4.018445069368597e+00, 0.000000000000000e+00, 0.000000000000000e+00
523, 2.006410148863055e-01, -1.805140509837263e-01, 1.067611202719059e+04, -4.164621638715047e+00, 0.000000000000000e+00, 0.000000000000000e+00
522, 1.879741388647125e-01, -1.782971749226264e-01, 1.066028126989811e+04, -4.315871559900259e+00, 0.000000000000000e+00, 0.000000000000000e+00
520, 1.756579597024759e-01, -1.758043839324465e-01, 1.064408820283897e+04, -4.470583054189062e+00, 0.000000000000000e+00, 0.000000000000000e+00
519, 1.637051355587112e-01, -1.730345540363474e-01, 1.062821949748002e+04, -4.622195538071429e+00, 0.000000000000000e+00, 0.000000000000000e+00
518, 1.521370322869927e-01, -1.699926410375387e-01, 1.061280756133873e+04, -4.769443966154423e+00, 0.000000000000000e+00, 0.000000000000000e+00
517, 1.409639116463298e-01, -1.666854755792972e-01, 1.059842724313858e+04, -4.906836129662937e+00, 0.000000000000000e+00, 0.000000000000000e+00
509, 1.301864855825720e-01, -1.631229626539392e-01, 1.058481201521439e+04, -5.036918482162278e+00, 0.000000000000000e+00, 0.000000000000000e+00
508, 1.198146290926759e-01, -1.593211689622468e-01, 1.057201446913247e+04, -5.159188554306866e+00, 0.000000000000000e+00, 0.000000000000000e+00
428, 1.098763314320922e-01, -1.553063403646565e-01, 1.055983094809841e+04, -5.275592119980580e+00, 0.000000000000000e+00, 0.000000000000000e+00
