"Point","Sensitivity","PsiRho","Phi_x","Phi_y","PsiE","x_coord","y_coord"
143, -2.791409303997205e-01, 4.640794137701052e+02, -5.862671350779429e+00, 8.325584939199230e+00, 1.904171495807544e-03, 2.590786524383498e-02, -9.640590948681414e-02
1736, -1.725050546065430e-02, 2.780946414032003e+01, -1.088122195842022e+00, 1.061653033482264e+00, 9.841378899757899e-06, 9.140383302172082e-02, 4.201131846883107e-03
1737, -2.163200299806769e-02, 2.906071784525947e+01, -1.372378066131539e+00, 1.123959290604103e+00, 1.728420299718593e-05, 1.014762940255324e-01, 3.329796452686024e-03
1828, -2.395615273366134e-02, 3.064721624472356e+01, -1.610354036467580e+00, 1.190849001435053e+00, 2.417664058709742e-05, 1.118923833277460e-01, 2.175359747452931e-03
1829, -2.618940252633042e-02, 3.384468547350735e+01, -1.811491928909997e+00, 1.260366464052913e+00, 2.537470548258419e-05, 1.226615074941784e-01, 7.414560480462403e-04
1868, -2.720902235921389e-02, 3.766043294517306e+01, -1.984099844218659e+00, 1.329412376583398e+00, 2.377404213052931e-05, 1.337521844758143e-01, -9.622018786724761e-04
1884, -2.907839587411163e-02, 4.108254957570949e+01, -2.134713097830345e+00, 1.395463626862761e+00, 2.240571753976941e-05, 1.451535771252936e-01, -2.922857774080709e-03
1885, -2.913287300592483e-02, 4.386634797689554e+01, -2.264876054877182e+00, 1.456805401760203e+00, 2.191825306482360e-05, 1.568650591842750e-01, -5.124628419284923e-03
1886, -3.043731741877233e-02, 4.623852800646302e+01, -2.377865781101501e+00, 1.512534844431479e+00, 2.155573365967947e-05, 1.688784775731843e-01, -7.548969768919510e-03
1887, -2.940417664065682e-02, 4.833726994755397e+01, -2.474247659418227e+00, 1.561409340927688e+00, 2.058405449617408e-05, 1.811783216101335e-01, -1.017376538275968e-02
1888, -2.996966337082941e-02, 5.020691907736617e+01, -2.557914057297884e+00, 1.601817921836063e+00, 1.943272132769001e-05, 1.937601034231355e-01, -1.297427062349456e-02
1889, -2.878647699995294e-02, 5.180601441357518e+01, -2.629836771227638e+00, 1.634792660216891e+00, 1.788915798204686e-05, 2.066101340987808e-01, -1.591927809386948e-02
1890, -2.989509388844208e-02, 5.315525367755184e+01, -2.692945780218304e+00, 1.661241939956525e+00, 1.666423873436681e-05, 2.197336994320381e-01, -1.898868651728614e-02
1891, -2.881023937571978e-02, 5.424152574996952e+01, -2.746297204022194e+00, 1.683193632712369e+00, 1.473515139143634e-05, 2.331146563890540e-01, -2.216572351857971e-02
1908, -2.880233936024460e-02, 5.508745121139047e+01, -2.791432840467406e+00, 1.698648204880774e+00, 1.335369372488394e-05, 2.467471764199626e-01, -2.543456073823574e-02
1909, -2.900719067107331e-02, 5.570687059130855e+01, -2.828624338864402e+00, 1.709385175089847e+00, 1.105278022283159e-05, 2.606257979929052e-01, -2.877763586301355e-02
1911, -2.756378882722546e-02, 5.608539842480748e+01, -2.857821257279826e+00, 1.712985928684947e+00, 9.385243140527191e-06, 2.747254837463280e-01, -3.217088511731566e-02
1913, -2.980437762837345e-02, 5.627751479912896e+01, -2.881395937691578e+00, 1.711547179498587e+00, 6.836365872682673e-06, 2.890514196607649e-01, -3.559584761887027e-02
1917, -2.618588073673698e-02, 5.622215568447753e+01, -2.896504205983500e+00, 1.703047758656995e+00, 4.919538439111561e-06, 3.035992191545751e-01, -3.903013569484599e-02
1916, -3.061913876169237e-02, 5.604816082948168e+01, -2.909098831148686e+00, 1.690040608473671e+00, 2.339745502739657e-06, 3.183439454181762e-01, -4.244632639756044e-02
1915, -2.495584528194563e-02, 5.563459083950416e+01, -2.913002011079843e+00, 1.670999168462740e+00, 2.148711660665836e-07, 3.332793737372783e-01, -4.582274667590117e-02
1914, -3.057355442466210e-02, 5.518792303104952e+01, -2.918091795818565e+00, 1.648252155976504e+00, -2.249171642411318e-06, 3.484092633449160e-01, -4.913919277116192e-02
1912, -2.471533655939251e-02, 5.453228624338681e+01, -2.915254686894694e+00, 1.619549035137397e+00, -4.589571606637323e-06, 3.637072894050282e-01, -5.236802799220756e-02
1910, -3.092742458819310e-02, 5.386910837137834e+01, -2.914084498289913e+00, 1.587012635438530e+00, -6.914143407766489e-06, 3.791570774234270e-01, -5.548352968367931e-02
1907, -2.546873648411650e-02, 5.300797792441794e+01, -2.904771617075250e+00, 1.549015030582214e+00, -9.492058776809373e-06, 3.947624942701656e-01, -5.846359177452240e-02
1906, -3.038942130877434e-02, 5.213034791036435e+01, -2.896061403050900e+00, 1.507802442441102e+00, -1.124291643694640e-05, 4.105069040907263e-01, -6.128228233437453e-02
1905, -2.764984071910504e-02, 5.113442875956332e+01, -2.882003580546560e+00, 1.464992198971118e+00, -1.395134440813812e-05, 4.263707292950388e-01, -6.392071728725592e-02
1904, -3.022542212745927e-02, 5.010122817166729e+01, -2.866587722234055e+00, 1.419217301731378e+00, -1.529363392988964e-05, 4.423322308939285e-01, -6.636506467315870e-02
1903, -2.982705315963378e-02, 4.901511442526391e+01, -2.847834873643634e+00, 1.374749355268420e+00, -1.826817233626012e-05, 4.583898398507589e-01, -6.860515529279561e-02
1902, -3.010163043102565e-02, 4.789971856476011e+01, -2.827288940581568e+00, 1.326423122131040e+00, -1.950771007436598e-05, 4.745112141777241e-01, -7.062702320303510e-02
1901, -3.312516280202993e-02, 4.681533551538999e+01, -2.806855948718904e+00, 1.280278020769163e+00, -2.243275786425912e-05, 4.906841952950494e-01, -7.242044338199220e-02
1900, -3.007663856932644e-02, 4.570334019911195e+01, -2.783989544853196e+00, 1.230619680621204e+00, -2.416360488321144e-05, 5.068964821748526e-01, -7.397573889155847e-02
1899, -3.716902064031543e-02, 4.462911633115748e+01, -2.761742519125273e+00, 1.181581309305842e+00, -2.668742309400983e-05, 5.231142662976030e-01, -7.528238755160639e-02
1898, -3.165038383633144e-02, 4.343261140861508e+01, -2.732403584992638e+00, 1.131515459686040e+00, -2.941541230484054e-05, 5.393332770360637e-01, -7.633363024371796e-02
1897, -3.714022963527688e-02, 4.222582558477931e+01, -2.701969880526737e+00, 1.080327858886656e+00, -3.113337457885924e-05, 5.555183357990152e-01, -7.712154904386266e-02
1896, -3.544087903300804e-02, 4.098386878930825e+01, -2.668677077678274e+00, 1.031674802544623e+00, -3.435961923142758e-05, 5.716652027794299e-01, -7.764111394566023e-02
1895, -3.767606677982516e-02, 3.976416528183402e+01, -2.635408197666027e+00, 9.790682709026053e-01, -3.576730362260833e-05, 5.877385674257691e-01, -7.788724736226965e-02
1894, -3.861154173710301e-02, 3.855115238521041e+01, -2.601056662693507e+00, 9.315046617877865e-01, -3.904302246404352e-05, 6.037239723190034e-01, -7.785700445213813e-02
1893, -4.265900784832113e-02, 3.736578336531103e+01, -2.566849346805233e+00, 8.806253051873417e-01, -4.087988819821310e-05, 6.195965264591097e-01, -7.755163405377946e-02
