"Point","Sensitivity","PsiRho","Phi_x","Phi_y","PsiE","x_coord","y_coord"
143, -3.530481890197447e-01, 5.196604725061609e+02, -7.460282922093300e+00, 7.688823609145169e+00, 2.034214445050498e-03, 2.590786524383498e-02, -7.959552206854950e-02
1736, -1.393370278973916e-02, 2.798906297116166e+01, -1.091118954020680e+00, 1.083484258300272e+00, 2.978756429571098e-05, 9.140383302172082e-02, -3.742935815736466e-04
1737, -1.811321852350395e-02, 2.945492346584087e+01, -1.381052084231091e+00, 1.147698774650749e+00, 3.735614627685927e-05, 1.014762940255324e-01, -1.395139710075775e-03
1828, -2.028700850250139e-02, 3.081602179755978e+01, -1.626213352741867e+00, 1.215606921109132e+00, 4.591449594288264e-05, 1.118923833277460e-01, -2.684158685703779e-03
1829, -2.223774056536594e-02, 3.381304317048406e+01, -1.834481132474067e+00, 1.285675371102881e+00, 4.876737989226872e-05, 1.226615074941784e-01, -4.239042151737939e-03
1868, -2.307954858340534e-02, 3.762087363764885e+01, -2.014085003651897e+00, 1.355035751809295e+00, 4.826634929730342e-05, 1.337521844758143e-01, -6.050819444393275e-03
1884, -2.479961237611519e-02, 4.113937507859101e+01, -2.171910034156201e+00, 1.421379707983212e+00, 4.771401314443943e-05, 1.451535771252936e-01, -8.107678126256129e-03
1885, -2.485812899925542e-02, 4.401571037697644e+01, -2.309814756211900e+00, 1.483077506351301e+00, 4.810791986683073e-05, 1.568650591842750e-01, -1.039467760494497e-02
1886, -2.602659723104977e-02, 4.644792193342676e+01, -2.430821426619621e+00, 1.539290159688790e+00, 4.875577975429798e-05, 1.688784775731843e-01, -1.289407370919973e-02
1887, -2.497376233466877e-02, 4.859918475869605e+01, -2.535406455024825e+00, 1.588725260853868e+00, 4.883515416877978e-05, 1.811783216101335e-01, -1.558445918880971e-02
1888, -2.536720899247391e-02, 5.052846368096803e+01, -2.627156462649174e+00, 1.629703823737135e+00, 4.870521796607150e-05, 1.937601034231355e-01, -1.844181951049314e-02
1889, -2.417147685388564e-02, 5.219688710391913e+01, -2.707125150471232e+00, 1.663256070021355e+00, 4.814904708329914e-05, 2.066101340987808e-01, -2.143558999151432e-02
1890, -2.517443908182372e-02, 5.361583460136281e+01, -2.778066888782489e+00, 1.690280112433271e+00, 4.788771916944840e-05, 2.197336994320381e-01, -2.454634078726289e-02
1891, -2.407681365715429e-02, 5.477016909257711e+01, -2.839067884344000e+00, 1.712820011110077e+00, 4.690406860617198e-05, 2.331146563890540e-01, -2.775785486189214e-02
1908, -2.402398278488473e-02, 5.567989526780300e+01, -2.891548019022181e+00, 1.728805605647536e+00, 4.644681168031719e-05, 2.467471764199626e-01, -3.105486410072033e-02
1909, -2.423026938045931e-02, 5.635915758299380e+01, -2.935771495492653e+00, 1.739995780327194e+00, 4.504072380345893e-05, 2.606257979929052e-01, -3.442033283627442e-02
1911, -2.281214468231249e-02, 5.679209337672864e+01, -2.971638779312382e+00, 1.743931912495262e+00, 4.423934239576780e-05, 2.747254837463280e-01, -3.783067213902891e-02
1913, -2.511263505805391e-02, 5.703164668254185e+01, -3.001529841131212e+00, 1.742664241089020e+00, 4.252245388583464e-05, 2.890514196607649e-01, -4.126791394108131e-02
1917, -2.153651015181780e-02, 5.701471348059187e+01, -3.022522251768339e+00, 1.734146323952956e+00, 4.141653906310910e-05, 3.035992191545751e-01, -4.471011529026774e-02
1916, -2.611917425094426e-02, 5.686941422487794e+01, -3.040653464693587e+00, 1.720918063030590e+00, 3.961579304997040e-05, 3.183439454181762e-01, -4.813026683619302e-02
1915, -2.051511910728036e-02, 5.647271063574303e+01, -3.049616887978015e+00, 1.701436787275854e+00, 3.825406720279424e-05, 3.332793737372783e-01, -5.150709980801202e-02
1914, -2.635600658297780e-02, 5.603219063005834e+01, -3.059510203344054e+00, 1.678034067797818e+00, 3.653175946126183e-05, 3.484092633449160e-01, -5.482078498130749e-02
1912, -2.059023856110419e-02, 5.536967582411722e+01, -3.061033760053786e+00, 1.648424021177857e+00, 3.491594537671581e-05, 3.637072894050282e-01, -5.804404117067669e-02
1910, -2.705038216201208e-02, 5.468816412352061e+01, -3.063995188179020e+00, 1.614728261403787e+00, 3.330807135363468e-05, 3.791570774234270e-01, -6.115148369888584e-02
1907, -2.170567647401628e-02, 5.379643755292837e+01, -3.058373574127454e+00, 1.575306456264809e+00, 3.142043954890605e-05, 3.947624942701656e-01, -6.412130958380087e-02
1906, -2.684973653446085e-02, 5.287827269283704e+01, -3.053091885418640e+00, 1.532417040102746e+00, 3.037365017053295e-05, 4.105069040907263e-01, -6.692787673142618e-02
1905, -2.428462372004753e-02, 5.183268380839475e+01, -3.042076660928149e+00, 1.487797876047886e+00, 2.831929885798742e-05, 4.263707292950388e-01, -6.955257310809211e-02
1904, -2.707385951470400e-02, 5.074209519830671e+01, -3.029413271754301e+00, 1.440000268161877e+00, 2.765490602183339e-05, 4.423322308939285e-01, -7.198181999465443e-02
1903, -2.687055078038402e-02, 4.959220089333786e+01, -3.013088784430956e+00, 1.393466992333784e+00, 2.528790559124891e-05, 4.583898398507589e-01, -7.420565849560228e-02
1902, -2.736530676730169e-02, 4.840923312110558e+01, -2.994767109454832e+00, 1.342854077758917e+00, 2.468473361612038e-05, 4.745112141777241e-01, -7.621033908576232e-02
1901, -3.061579142349246e-02, 4.725405171512749e+01, -2.976377172989977e+00, 1.294383735398268e+00, 2.232717635684229e-05, 4.906841952950494e-01, -7.798580836938110e-02
1900, -2.774981567900506e-02, 4.606834017302255e+01, -2.955365452044654e+00, 1.242217589366612e+00, 2.117530186356780e-05, 5.068964821748526e-01, -7.952253434395069e-02
1899, -3.511923188813462e-02, 4.491669576055597e+01, -2.934794776766254e+00, 1.190552433837639e+00, 1.919926863964863e-05, 5.231142662976030e-01, -8.081013782877443e-02
1898, -2.974039909455319e-02, 4.364005124833879e+01, -2.906742135713372e+00, 1.137786618813227e+00, 1.697495052349968e-05, 5.393332770360637e-01, -8.184194051898014e-02
1897, -3.541060172413292e-02, 4.235295330751335e+01, -2.877357559810051e+00, 1.083707775715663e+00, 1.577938312220494e-05, 5.555183357990152e-01, -8.261011273698181e-02
1896, -3.387430203495181e-02, 4.103219880073215e+01, -2.844879920639609e+00, 1.032196936309100e+00, 1.298815570953918e-05, 5.716652027794299e-01, -8.310964466284111e-02
1895, -3.620966196394505e-02, 3.973501635616213e+01, -2.812348262634434e+00, 9.764711669284497e-01, 1.206491321210766e-05, 5.877385674257691e-01, -8.333548480860795e-02
1894, -3.732386798195674e-02, 3.844320863404443e+01, -2.778605907910118e+00, 9.258775925172683e-01, 9.200373969983666e-06, 6.037239723190034e-01, -8.328465463094249e-02
1893, -4.152153243884548e-02, 3.718133083599766e+01, -2.744999911398350e+00, 8.717856562352164e-01, 7.806270395218856e-06, 6.195965264591097e-01, -8.295834650649013e-02
