"Point","Sensitivity","PsiRho","Phi_x","Phi_y","PsiE","x_coord","y_coord"
143, -3.642161046193370e-01, 5.267698171487988e+02, -7.810033411107518e+00, 7.449749197185999e+00, 2.043500420717343e-03, 2.590786524383498e-02, -7.613511621455196e-02
1736, -1.356355106905913e-02, 2.827006352551430e+01, -1.108877186343689e+00, 1.089249454015151e+00, 3.351362241443111e-05, 9.140383302172082e-02, -1.318640162847703e-03
1737, -1.763602180298398e-02, 2.970765724531185e+01, -1.398841701802131e+00, 1.154099562612738e+00, 4.150103152097748e-05, 1.014762940255324e-01, -2.368260307013717e-03
1828, -1.971632684496855e-02, 3.109955042137037e+01, -1.644262648141339e+00, 1.222390047973815e+00, 5.026244691308557e-05, 1.118923833277460e-01, -3.682876904574590e-03
1829, -2.159176475592309e-02, 3.413614678679188e+01, -1.853136721491195e+00, 1.292713432282909e+00, 5.327647564712997e-05, 1.226615074941784e-01, -5.260472819758451e-03
1868, -2.236567078430271e-02, 3.796391695295395e+01, -2.033604888215817e+00, 1.362264213586752e+00, 5.299288568927023e-05, 1.337521844758143e-01, -7.092255410456418e-03
1884, -2.403683592024095e-02, 4.148709235802066e+01, -2.192427026296445e+00, 1.428757436889821e+00, 5.270201730811017e-05, 1.451535771252936e-01, -9.166626360636837e-03
1885, -2.403869938692271e-02, 4.436555420107526e+01, -2.331397124046199e+00, 1.490580734160259e+00, 5.335791310759078e-05, 1.568650591842750e-01, -1.146885577389771e-02
1886, -2.516715328831778e-02, 4.680225879570537e+01, -2.453516858695986e+00, 1.546903022907510e+00, 5.425310459500070e-05, 1.688784775731843e-01, -1.398138130780187e-02
1887, -2.405819129864107e-02, 4.895861118587085e+01, -2.559248298897423e+00, 1.596436078953722e+00, 5.456712587386076e-05, 1.811783216101335e-01, -1.668295927459507e-02
1888, -2.441466207054768e-02, 5.089165301498278e+01, -2.652169002104163e+00, 1.637489725426047e+00, 5.466973429937415e-05, 1.937601034231355e-01, -1.954973992713922e-02
1889, -2.317193690239130e-02, 5.256231086244330e+01, -2.733316288188265e+00, 1.671101220171663e+00, 5.434196929204641e-05, 2.066101340987808e-01, -2.255130612774897e-02
1890, -2.415669560518028e-02, 5.398257618914006e+01, -2.805431648137314e+00, 1.698173980711483e+00, 5.430744815764652e-05, 2.197336994320381e-01, -2.566837732311873e-02
1891, -2.302588197427459e-02, 5.513736948311028e+01, -2.867577097086894e+00, 1.720762588492166e+00, 5.354009045981954e-05, 2.331146563890540e-01, -2.888486472329961e-02
1908, -2.295779317554434e-02, 5.604647779696032e+01, -2.921161398117554e+00, 1.736776327838288e+00, 5.329725769749184e-05, 2.467471764199626e-01, -3.218562681371472e-02
1909, -2.315521015853230e-02, 5.672387647718401e+01, -2.966438742333783e+00, 1.747980600101834e+00, 5.209321601339936e-05, 2.606257979929052e-01, -3.555374674761815e-02
1911, -2.172741260995744e-02, 5.715329834052312e+01, -3.003298437509394e+00, 1.751894382604612e+00, 5.149237655319864e-05, 2.747254837463280e-01, -3.896574544098426e-02
1913, -2.405006022667441e-02, 5.738783273614671e+01, -3.034126491955971e+00, 1.750574640272740e+00, 4.996357782461945e-05, 2.890514196607649e-01, -4.240376325897270e-02
1917, -2.045942565132965e-02, 5.736370778349669e+01, -3.055974923622450e+00, 1.741956455479099e+00, 4.904490931720265e-05, 3.035992191545751e-01, -4.584595639522538e-02
1916, -2.509745939505166e-02, 5.720968483246437e+01, -3.074914472816182e+00, 1.728591401258052e+00, 4.742081996714524e-05, 3.183439454181762e-01, -4.926540945672103e-02
1915, -1.947852801226609e-02, 5.680168741186326e+01, -3.084592768574546e+00, 1.708923321816655e+00, 4.623451831458161e-05, 3.332793737372783e-01, -5.264094244818412e-02
1914, -2.539444394427030e-02, 5.634849992094148e+01, -3.095174429676295e+00, 1.685294616211897e+00, 4.468057838982385e-05, 3.484092633449160e-01, -5.595280712793026e-02
1912, -1.962514279681125e-02, 5.567059552438159e+01, -3.097294526569374e+00, 1.655402244814666e+00, 4.323015206891792e-05, 3.637072894050282e-01, -5.917380091180449e-02
1910, -2.616398252026230e-02, 5.497205764188778e+01, -3.100823352173426e+00, 1.621375820442133e+00, 4.178493869269203e-05, 3.791570774234270e-01, -6.227861182962093e-02
1907, -2.082545288520893e-02, 5.406080171479453e+01, -3.095675626901148e+00, 1.581566474154738e+00, 4.005451212859935e-05, 3.947624942701656e-01, -6.524550013360783e-02
1906, -2.603664022140141e-02, 5.312186156093499e+01, -3.090831910251461e+00, 1.538242800539541e+00, 3.916837533491860e-05, 4.105069040907263e-01, -6.804888450159367e-02
1905, -2.350353281860216e-02, 5.205409419114716e+01, -3.080181343656960e+00, 1.493167151416136e+00, 3.726245395610132e-05, 4.263707292950388e-01, -7.067020877852712e-02
1904, -2.634934309502402e-02, 5.094044336188595e+01, -3.067836731707962e+00, 1.444873099121060e+00, 3.675278458842754e-05, 4.423322308939285e-01, -7.309594489701471e-02
1903, -2.618890944594547e-02, 4.976670016824853e+01, -3.051771380068883e+00, 1.397843763777757e+00, 3.452303726395525e-05, 4.583898398507589e-01, -7.531617409489501e-02
1902, -2.673547247507240e-02, 4.855967877500976e+01, -3.033679771404513e+00, 1.346689099594714e+00, 3.406562610305366e-05, 4.745112141777241e-01, -7.731718765177883e-02
1901, -3.004268684011718e-02, 4.738029052936282e+01, -3.015491345948052e+00, 1.297677958301066e+00, 3.183685957766817e-05, 4.906841952950494e-01, -7.908896215815324e-02
1900, -2.722041289970643e-02, 4.617006829777388e+01, -2.994650805380577e+00, 1.244932752779303e+00, 3.081833798865330e-05, 5.068964821748526e-01, -8.062198915248750e-02
1899, -3.466413673560916e-02, 4.499326004617608e+01, -2.974216831321820e+00, 1.192670206975435e+00, 2.896850854135681e-05, 5.231142662976030e-01, -8.190591131046829e-02
1898, -2.931567953819997e-02, 4.369085230178728e+01, -2.946221551420593e+00, 1.139295286391288e+00, 2.686232835356553e-05, 5.393332770360637e-01, -8.293405873115459e-02
1897, -3.502968027673770e-02, 4.237813026077571e+01, -2.916852246003569e+00, 1.084571202569544e+00, 2.579037945620311e-05, 5.555183357990152e-01, -8.369861024185288e-02
1896, -3.353245940318737e-02, 4.103235673318709e+01, -2.884352480378394e+00, 1.032427545918913e+00, 2.310387728075238e-05, 5.716652027794299e-01, -8.419455052660914e-02
1895, -3.588804982396453e-02, 3.971056801538892e+01, -2.851790468202069e+00, 9.760140500158615e-01, 2.229793672258084e-05, 5.877385674257691e-01, -8.441682229593619e-02
1894, -3.705122364543162e-02, 3.839384751409342e+01, -2.817997980999239e+00, 9.247578950539638e-01, 1.953544385227717e-05, 6.037239723190034e-01, -8.436242911421292e-02
1893, -4.127981440230718e-02, 3.710745286747098e+01, -2.784345492502162e+00, 8.699665059693896e-01, 1.825260576350381e-05, 6.195965264591097e-01, -8.403254014162201e-02
